Location_ID,Sensing_DateTime,Sensing_Date,Sensing_Time,Direction_1,Direction_2,Total_of_Directions
35,2025-05-25T12:05:00+02:00,2025-05-25,20:05,5,5,10
35,2025-05-25T12:09:00+02:00,2025-05-25,20:09,6,7,13
31,2025-05-25T04:41:00+02:00,2025-05-25,12:41,6,1,7
31,2025-05-25T04:43:00+02:00,2025-05-25,12:43,3,2,5
31,2025-05-25T04:47:00+02:00,2025-05-25,12:47,2,12,14
31,2025-05-25T04:54:00+02:00,2025-05-25,12:54,8,4,12
48,2025-05-25T12:03:00+02:00,2025-05-25,20:03,3,0,3
48,2025-05-25T12:06:00+02:00,2025-05-25,20:06,2,4,6
36,2025-05-25T04:40:00+02:00,2025-05-25,12:40,1,0,1
36,2025-05-25T04:43:00+02:00,2025-05-25,12:43,2,0,2
36,2025-05-25T04:46:00+02:00,2025-05-25,12:46,2,0,2
36,2025-05-25T04:49:00+02:00,2025-05-25,12:49,5,0,5
36,2025-05-25T04:51:00+02:00,2025-05-25,12:51,1,2,3
36,2025-05-25T04:53:00+02:00,2025-05-25,12:53,1,0,1
49,2025-05-25T11:58:00+02:00,2025-05-25,19:58,0,4,4
49,2025-05-25T12:00:00+02:00,2025-05-25,20:00,1,6,7
49,2025-05-25T12:01:00+02:00,2025-05-25,20:01,6,4,10
49,2025-05-25T12:07:00+02:00,2025-05-25,20:07,1,0,1
51,2025-05-25T11:58:00+02:00,2025-05-25,19:58,0,5,5
51,2025-05-25T12:01:00+02:00,2025-05-25,20:01,0,1,1
51,2025-05-25T12:03:00+02:00,2025-05-25,20:03,0,2,2
51,2025-05-25T12:07:00+02:00,2025-05-25,20:07,1,0,1
39,2025-05-25T04:43:00+02:00,2025-05-25,12:43,2,1,3
39,2025-05-25T04:49:00+02:00,2025-05-25,12:49,1,0,1
39,2025-05-25T04:52:00+02:00,2025-05-25,12:52,1,0,1
39,2025-05-25T04:54:00+02:00,2025-05-25,12:54,1,0,1
52,2025-05-25T11:55:00+02:00,2025-05-25,19:55,7,11,18
52,2025-05-25T11:56:00+02:00,2025-05-25,19:56,5,4,9
52,2025-05-25T11:58:00+02:00,2025-05-25,19:58,0,5,5
52,2025-05-25T12:00:00+02:00,2025-05-25,20:00,3,1,4
52,2025-05-25T12:01:00+02:00,2025-05-25,20:01,6,0,6
52,2025-05-25T12:05:00+02:00,2025-05-25,20:05,2,2,4
52,2025-05-25T12:08:00+02:00,2025-05-25,20:08,3,2,5
52,2025-05-25T12:09:00+02:00,2025-05-25,20:09,3,1,4
40,2025-05-25T04:42:00+02:00,2025-05-25,12:42,1,9,10
40,2025-05-25T04:43:00+02:00,2025-05-25,12:43,8,5,13
40,2025-05-25T04:45:00+02:00,2025-05-25,12:45,1,2,3
40,2025-05-25T04:51:00+02:00,2025-05-25,12:51,5,5,10
40,2025-05-25T04:52:00+02:00,2025-05-25,12:52,3,10,13
53,2025-05-25T12:09:00+02:00,2025-05-25,20:09,2,5,7
41,2025-05-25T04:40:00+02:00,2025-05-25,12:40,20,1,21
41,2025-05-25T04:41:00+02:00,2025-05-25,12:41,9,3,12
41,2025-05-25T04:44:00+02:00,2025-05-25,12:44,4,4,8
41,2025-05-25T04:47:00+02:00,2025-05-25,12:47,4,9,13
41,2025-05-25T04:49:00+02:00,2025-05-25,12:49,4,0,4
41,2025-05-25T04:54:00+02:00,2025-05-25,12:54,5,7,12
56,2025-05-25T11:55:00+02:00,2025-05-25,19:55,2,2,4
56,2025-05-25T11:59:00+02:00,2025-05-25,19:59,2,4,6
56,2025-05-25T12:09:00+02:00,2025-05-25,20:09,6,5,11
43,2025-05-25T04:45:00+02:00,2025-05-25,12:45,10,8,18
43,2025-05-25T04:50:00+02:00,2025-05-25,12:50,10,15,25
44,2025-05-25T04:40:00+02:00,2025-05-25,12:40,3,4,7
44,2025-05-25T04:50:00+02:00,2025-05-25,12:50,6,4,10
58,2025-05-25T12:00:00+02:00,2025-05-25,20:00,10,1,11
58,2025-05-25T12:02:00+02:00,2025-05-25,20:02,10,13,23
58,2025-05-25T12:03:00+02:00,2025-05-25,20:03,4,5,9
45,2025-05-25T04:47:00+02:00,2025-05-25,12:47,30,25,55
58,2025-05-25T12:09:00+02:00,2025-05-25,20:09,1,3,4
45,2025-05-25T04:49:00+02:00,2025-05-25,12:49,14,19,33
45,2025-05-25T04:50:00+02:00,2025-05-25,12:50,24,22,46
62,2025-05-25T11:55:00+02:00,2025-05-25,19:55,1,0,1
62,2025-05-25T11:57:00+02:00,2025-05-25,19:57,3,3,6
62,2025-05-25T12:01:00+02:00,2025-05-25,20:01,1,0,1
62,2025-05-25T12:03:00+02:00,2025-05-25,20:03,3,11,14
62,2025-05-25T12:04:00+02:00,2025-05-25,20:04,3,5,8
62,2025-05-25T12:05:00+02:00,2025-05-25,20:05,4,1,5
62,2025-05-25T12:06:00+02:00,2025-05-25,20:06,4,0,4
47,2025-05-25T04:41:00+02:00,2025-05-25,12:41,12,18,30
47,2025-05-25T04:42:00+02:00,2025-05-25,12:42,22,8,30
47,2025-05-25T04:43:00+02:00,2025-05-25,12:43,14,22,36
47,2025-05-25T04:48:00+02:00,2025-05-25,12:48,29,15,44
47,2025-05-25T04:49:00+02:00,2025-05-25,12:49,14,37,51
47,2025-05-25T04:51:00+02:00,2025-05-25,12:51,18,18,36
47,2025-05-25T04:53:00+02:00,2025-05-25,12:53,15,7,22
63,2025-05-25T11:55:00+02:00,2025-05-25,19:55,0,5,5
63,2025-05-25T11:56:00+02:00,2025-05-25,19:56,0,4,4
63,2025-05-25T11:59:00+02:00,2025-05-25,19:59,1,1,2
63,2025-05-25T12:01:00+02:00,2025-05-25,20:01,1,0,1
63,2025-05-25T12:03:00+02:00,2025-05-25,20:03,0,3,3
63,2025-05-25T12:06:00+02:00,2025-05-25,20:06,0,2,2
63,2025-05-25T12:07:00+02:00,2025-05-25,20:07,0,3,3
50,2025-05-25T04:41:00+02:00,2025-05-25,12:41,4,11,15
50,2025-05-25T04:44:00+02:00,2025-05-25,12:44,5,8,13
50,2025-05-25T04:50:00+02:00,2025-05-25,12:50,2,1,3
50,2025-05-25T04:52:00+02:00,2025-05-25,12:52,2,1,3
67,2025-05-25T11:57:00+02:00,2025-05-25,19:57,2,8,10
67,2025-05-25T11:58:00+02:00,2025-05-25,19:58,0,4,4
67,2025-05-25T11:59:00+02:00,2025-05-25,19:59,0,4,4
67,2025-05-25T12:01:00+02:00,2025-05-25,20:01,2,4,6
67,2025-05-25T12:03:00+02:00,2025-05-25,20:03,1,4,5
67,2025-05-25T12:09:00+02:00,2025-05-25,20:09,1,6,7
54,2025-05-25T04:42:00+02:00,2025-05-25,12:42,2,0,2
54,2025-05-25T04:43:00+02:00,2025-05-25,12:43,3,0,3
54,2025-05-25T04:44:00+02:00,2025-05-25,12:44,8,3,11
54,2025-05-25T04:45:00+02:00,2025-05-25,12:45,1,0,1
54,2025-05-25T04:46:00+02:00,2025-05-25,12:46,1,7,8
54,2025-05-25T04:49:00+02:00,2025-05-25,12:49,3,6,9
54,2025-05-25T04:50:00+02:00,2025-05-25,12:50,1,3,4
54,2025-05-25T04:51:00+02:00,2025-05-25,12:51,2,3,5
54,2025-05-25T04:52:00+02:00,2025-05-25,12:52,0,3,3
68,2025-05-25T12:00:00+02:00,2025-05-25,20:00,0,1,1
68,2025-05-25T12:06:00+02:00,2025-05-25,20:06,1,0,1
68,2025-05-25T12:08:00+02:00,2025-05-25,20:08,0,1,1
72,2025-05-25T11:56:00+02:00,2025-05-25,19:56,3,4,7
72,2025-05-25T11:57:00+02:00,2025-05-25,19:57,5,9,14
59,2025-05-25T04:45:00+02:00,2025-05-25,12:45,33,25,58
72,2025-05-25T12:00:00+02:00,2025-05-25,20:00,5,9,14
59,2025-05-25T04:50:00+02:00,2025-05-25,12:50,50,25,75
72,2025-05-25T12:01:00+02:00,2025-05-25,20:01,2,0,2
72,2025-05-25T12:09:00+02:00,2025-05-25,20:09,0,2,2
61,2025-05-25T04:41:00+02:00,2025-05-25,12:41,6,3,9
61,2025-05-25T04:43:00+02:00,2025-05-25,12:43,13,12,25
61,2025-05-25T04:46:00+02:00,2025-05-25,12:46,5,10,15
61,2025-05-25T04:51:00+02:00,2025-05-25,12:51,9,9,18
66,2025-05-25T04:44:00+02:00,2025-05-25,12:44,13,20,33
79,2025-05-25T11:55:00+02:00,2025-05-25,19:55,5,2,7
66,2025-05-25T04:50:00+02:00,2025-05-25,12:50,15,23,38
79,2025-05-25T11:59:00+02:00,2025-05-25,19:59,4,2,6
66,2025-05-25T04:51:00+02:00,2025-05-25,12:51,7,22,29
79,2025-05-25T12:02:00+02:00,2025-05-25,20:02,1,6,7
66,2025-05-25T04:52:00+02:00,2025-05-25,12:52,13,23,36
66,2025-05-25T04:53:00+02:00,2025-05-25,12:53,11,32,43
66,2025-05-25T04:54:00+02:00,2025-05-25,12:54,30,27,57
85,2025-05-25T11:56:00+02:00,2025-05-25,19:56,0,2,2
86,2025-05-25T11:58:00+02:00,2025-05-25,19:58,1,0,1
86,2025-05-25T12:03:00+02:00,2025-05-25,20:03,0,5,5
86,2025-05-25T12:06:00+02:00,2025-05-25,20:06,0,1,1
69,2025-05-25T04:40:00+02:00,2025-05-25,12:40,6,2,8
86,2025-05-25T12:08:00+02:00,2025-05-25,20:08,0,3,3
69,2025-05-25T04:50:00+02:00,2025-05-25,12:50,3,8,11
86,2025-05-25T12:09:00+02:00,2025-05-25,20:09,1,5,6
69,2025-05-25T04:51:00+02:00,2025-05-25,12:51,6,5,11
69,2025-05-25T04:52:00+02:00,2025-05-25,12:52,2,4,6
69,2025-05-25T04:54:00+02:00,2025-05-25,12:54,8,4,12
109,2025-05-25T11:55:00+02:00,2025-05-25,19:55,2,16,18
117,2025-05-25T12:05:00+02:00,2025-05-25,20:05,6,5,11
130,2025-05-25T11:55:00+02:00,2025-05-25,19:55,0,1,1
70,2025-05-25T04:43:00+02:00,2025-05-25,12:43,0,1,1
70,2025-05-25T04:46:00+02:00,2025-05-25,12:46,1,2,3
70,2025-05-25T04:47:00+02:00,2025-05-25,12:47,1,2,3
70,2025-05-25T04:48:00+02:00,2025-05-25,12:48,2,3,5
136,2025-05-25T12:00:00+02:00,2025-05-25,20:00,0,2,2
70,2025-05-25T04:51:00+02:00,2025-05-25,12:51,0,1,1
137,2025-05-25T12:05:00+02:00,2025-05-25,20:05,0,1,1
139,2025-05-25T12:05:00+02:00,2025-05-25,20:05,1,3,4
141,2025-05-25T12:00:00+02:00,2025-05-25,20:00,6,7,13
142,2025-05-25T12:05:00+02:00,2025-05-25,20:05,3,3,6
75,2025-05-25T04:40:00+02:00,2025-05-25,12:40,0,1,1
75,2025-05-25T04:53:00+02:00,2025-05-25,12:53,3,3,6
77,2025-05-25T04:40:00+02:00,2025-05-25,12:40,13,15,28
77,2025-05-25T04:45:00+02:00,2025-05-25,12:45,23,5,28
77,2025-05-25T04:50:00+02:00,2025-05-25,12:50,25,9,34
78,2025-05-25T04:43:00+02:00,2025-05-25,12:43,0,3,3
78,2025-05-25T04:45:00+02:00,2025-05-25,12:45,2,4,6
78,2025-05-25T04:48:00+02:00,2025-05-25,12:48,2,1,3
78,2025-05-25T04:51:00+02:00,2025-05-25,12:51,0,2,2
78,2025-05-25T04:53:00+02:00,2025-05-25,12:53,1,0,1
84,2025-05-25T04:45:00+02:00,2025-05-25,12:45,63,65,128
87,2025-05-25T04:40:00+02:00,2025-05-25,12:40,1,2,3
87,2025-05-25T04:42:00+02:00,2025-05-25,12:42,2,2,4
87,2025-05-25T04:44:00+02:00,2025-05-25,12:44,1,4,5
87,2025-05-25T04:51:00+02:00,2025-05-25,12:51,5,0,5
87,2025-05-25T04:53:00+02:00,2025-05-25,12:53,3,5,8
107,2025-05-25T04:50:00+02:00,2025-05-25,12:50,5,11,16
108,2025-05-25T04:41:00+02:00,2025-05-25,12:41,3,0,3
108,2025-05-25T04:43:00+02:00,2025-05-25,12:43,2,1,3
108,2025-05-25T04:44:00+02:00,2025-05-25,12:44,1,1,2
108,2025-05-25T04:47:00+02:00,2025-05-25,12:47,0,8,8
108,2025-05-25T04:48:00+02:00,2025-05-25,12:48,4,1,5
108,2025-05-25T04:49:00+02:00,2025-05-25,12:49,2,1,3
108,2025-05-25T04:50:00+02:00,2025-05-25,12:50,0,4,4
108,2025-05-25T04:53:00+02:00,2025-05-25,12:53,4,0,4
108,2025-05-25T04:54:00+02:00,2025-05-25,12:54,2,0,2
118,2025-05-25T04:40:00+02:00,2025-05-25,12:40,1,3,4
124,2025-05-25T04:40:00+02:00,2025-05-25,12:40,1,1,2
124,2025-05-25T04:50:00+02:00,2025-05-25,12:50,1,1,2
134,2025-05-25T04:45:00+02:00,2025-05-25,12:45,30,28,58
135,2025-05-25T04:50:00+02:00,2025-05-25,12:50,27,51,78
165,2025-05-25T04:40:00+02:00,2025-05-25,12:40,1,2,3
179,2025-05-25T04:40:00+02:00,2025-05-25,12:40,2,4,6
179,2025-05-25T04:50:00+02:00,2025-05-25,12:50,6,3,9
1,2025-05-25T04:42:00+02:00,2025-05-25,12:42,33,18,51
1,2025-05-25T04:45:00+02:00,2025-05-25,12:45,15,16,31
1,2025-05-25T04:46:00+02:00,2025-05-25,12:46,21,13,34
1,2025-05-25T04:48:00+02:00,2025-05-25,12:48,18,22,40
1,2025-05-25T04:49:00+02:00,2025-05-25,12:49,14,11,25
2,2025-05-25T04:42:00+02:00,2025-05-25,12:42,17,9,26
2,2025-05-25T04:44:00+02:00,2025-05-25,12:44,6,17,23
2,2025-05-25T04:47:00+02:00,2025-05-25,12:47,7,12,19
2,2025-05-25T04:49:00+02:00,2025-05-25,12:49,9,11,20
9,2025-05-25T04:41:00+02:00,2025-05-25,12:41,2,0,2
10,2025-05-25T04:40:00+02:00,2025-05-25,12:40,1,0,1
10,2025-05-25T04:41:00+02:00,2025-05-25,12:41,0,1,1
10,2025-05-25T04:54:00+02:00,2025-05-25,12:54,2,0,2
11,2025-05-25T04:44:00+02:00,2025-05-25,12:44,2,4,6
11,2025-05-25T04:49:00+02:00,2025-05-25,12:49,0,1,1
11,2025-05-25T04:51:00+02:00,2025-05-25,12:51,1,1,2
12,2025-05-25T04:40:00+02:00,2025-05-25,12:40,6,6,12
12,2025-05-25T04:47:00+02:00,2025-05-25,12:47,4,1,5
12,2025-05-25T04:49:00+02:00,2025-05-25,12:49,1,0,1
12,2025-05-25T04:51:00+02:00,2025-05-25,12:51,1,3,4
17,2025-05-25T04:41:00+02:00,2025-05-25,12:41,6,0,6
17,2025-05-25T04:44:00+02:00,2025-05-25,12:44,11,1,12
17,2025-05-25T04:45:00+02:00,2025-05-25,12:45,0,2,2
17,2025-05-25T04:48:00+02:00,2025-05-25,12:48,0,3,3
17,2025-05-25T04:50:00+02:00,2025-05-25,12:50,1,2,3
17,2025-05-25T04:51:00+02:00,2025-05-25,12:51,2,1,3
18,2025-05-25T04:43:00+02:00,2025-05-25,12:43,3,0,3
18,2025-05-25T04:47:00+02:00,2025-05-25,12:47,5,0,5
18,2025-05-25T04:50:00+02:00,2025-05-25,12:50,2,0,2
3,2025-05-24T17:55:00+02:00,2025-05-25,01:55,6,1,7
3,2025-05-24T17:58:00+02:00,2025-05-25,01:58,4,3,7
3,2025-05-24T17:59:00+02:00,2025-05-25,01:59,7,3,10
3,2025-05-24T18:00:00+02:00,2025-05-25,02:00,1,1,2
3,2025-05-24T18:01:00+02:00,2025-05-25,02:01,3,6,9
3,2025-05-24T18:08:00+02:00,2025-05-25,02:08,4,0,4
4,2025-05-24T17:57:00+02:00,2025-05-25,01:57,1,3,4
4,2025-05-24T18:05:00+02:00,2025-05-25,02:05,0,1,1
4,2025-05-24T18:08:00+02:00,2025-05-25,02:08,1,7,8
5,2025-05-24T17:55:00+02:00,2025-05-25,01:55,14,8,22
6,2025-05-24T17:55:00+02:00,2025-05-25,01:55,3,2,5
6,2025-05-24T18:00:00+02:00,2025-05-25,02:00,6,2,8
6,2025-05-24T18:03:00+02:00,2025-05-25,02:03,2,4,6
6,2025-05-24T18:04:00+02:00,2025-05-25,02:04,3,0,3
6,2025-05-24T18:09:00+02:00,2025-05-25,02:09,5,0,5
28,2025-05-24T17:55:00+02:00,2025-05-25,01:55,1,0,1
28,2025-05-24T18:00:00+02:00,2025-05-25,02:00,2,1,3
28,2025-05-24T18:01:00+02:00,2025-05-25,02:01,3,0,3
28,2025-05-24T18:08:00+02:00,2025-05-25,02:08,1,2,3
29,2025-05-24T18:08:00+02:00,2025-05-25,02:08,1,0,1
31,2025-05-24T17:56:00+02:00,2025-05-25,01:56,1,0,1
31,2025-05-24T17:59:00+02:00,2025-05-25,01:59,0,1,1
31,2025-05-24T18:00:00+02:00,2025-05-25,02:00,2,0,2
36,2025-05-24T17:59:00+02:00,2025-05-25,01:59,1,4,5
36,2025-05-24T18:01:00+02:00,2025-05-25,02:01,2,1,3
36,2025-05-24T18:04:00+02:00,2025-05-25,02:04,1,3,4
36,2025-05-24T18:05:00+02:00,2025-05-25,02:05,0,4,4
37,2025-05-24T18:00:00+02:00,2025-05-25,02:00,1,0,1
37,2025-05-24T18:02:00+02:00,2025-05-25,02:02,3,0,3
41,2025-05-24T17:55:00+02:00,2025-05-25,01:55,2,0,2
41,2025-05-24T17:59:00+02:00,2025-05-25,01:59,0,1,1
41,2025-05-24T18:02:00+02:00,2025-05-25,02:02,1,2,3
41,2025-05-24T18:07:00+02:00,2025-05-25,02:07,1,4,5
43,2025-05-24T17:55:00+02:00,2025-05-25,01:55,0,1,1
43,2025-05-24T18:05:00+02:00,2025-05-25,02:05,1,0,1
44,2025-05-24T17:55:00+02:00,2025-05-25,01:55,0,3,3
45,2025-05-24T17:57:00+02:00,2025-05-25,01:57,1,3,4
45,2025-05-24T17:59:00+02:00,2025-05-25,01:59,2,1,3
45,2025-05-24T18:02:00+02:00,2025-05-25,02:02,0,14,14
45,2025-05-24T18:04:00+02:00,2025-05-25,02:04,2,2,4
45,2025-05-24T18:05:00+02:00,2025-05-25,02:05,0,11,11
45,2025-05-24T18:07:00+02:00,2025-05-25,02:07,8,1,9
45,2025-05-24T18:09:00+02:00,2025-05-25,02:09,0,1,1
47,2025-05-24T17:55:00+02:00,2025-05-25,01:55,1,5,6
47,2025-05-24T17:59:00+02:00,2025-05-25,01:59,4,0,4
47,2025-05-24T18:00:00+02:00,2025-05-25,02:00,1,0,1
47,2025-05-24T18:01:00+02:00,2025-05-25,02:01,0,6,6
47,2025-05-24T18:07:00+02:00,2025-05-25,02:07,1,5,6
47,2025-05-24T18:09:00+02:00,2025-05-25,02:09,1,3,4
50,2025-05-24T18:00:00+02:00,2025-05-25,02:00,2,0,2
50,2025-05-24T18:05:00+02:00,2025-05-25,02:05,1,0,1
54,2025-05-24T18:00:00+02:00,2025-05-25,02:00,1,0,1
181,2025-05-25T11:55:00+02:00,2025-05-25,19:55,10,9,19
54,2025-05-24T18:01:00+02:00,2025-05-25,02:01,0,1,1
181,2025-05-25T11:59:00+02:00,2025-05-25,19:59,7,9,16
54,2025-05-24T18:03:00+02:00,2025-05-25,02:03,2,0,2
181,2025-05-25T12:02:00+02:00,2025-05-25,20:02,17,10,27
59,2025-05-24T18:00:00+02:00,2025-05-25,02:00,3,4,7
181,2025-05-25T12:05:00+02:00,2025-05-25,20:05,6,11,17
61,2025-05-24T17:56:00+02:00,2025-05-25,01:56,0,1,1
181,2025-05-25T12:07:00+02:00,2025-05-25,20:07,10,11,21
61,2025-05-24T18:05:00+02:00,2025-05-25,02:05,0,2,2
66,2025-05-24T17:56:00+02:00,2025-05-25,01:56,2,3,5
66,2025-05-24T17:58:00+02:00,2025-05-25,01:58,0,3,3
66,2025-05-24T18:03:00+02:00,2025-05-25,02:03,0,4,4
70,2025-05-24T17:57:00+02:00,2025-05-25,01:57,0,3,3
71,2025-05-24T18:03:00+02:00,2025-05-25,02:03,1,0,1
75,2025-05-24T18:04:00+02:00,2025-05-25,02:04,1,0,1
77,2025-05-24T18:00:00+02:00,2025-05-25,02:00,0,1,1
84,2025-05-24T18:05:00+02:00,2025-05-25,02:05,12,16,28
107,2025-05-24T18:05:00+02:00,2025-05-25,02:05,4,0,4
108,2025-05-24T17:57:00+02:00,2025-05-25,01:57,0,5,5
108,2025-05-24T18:02:00+02:00,2025-05-25,02:02,2,1,3
108,2025-05-24T18:04:00+02:00,2025-05-25,02:04,5,0,5
131,2025-05-24T17:55:00+02:00,2025-05-25,01:55,6,1,7
132,2025-05-24T18:05:00+02:00,2025-05-25,02:05,4,5,9
182,2025-05-25T11:55:00+02:00,2025-05-25,19:55,9,36,45
134,2025-05-24T18:05:00+02:00,2025-05-25,02:05,7,2,9
135,2025-05-24T18:05:00+02:00,2025-05-25,02:05,4,5,9
162,2025-05-24T18:00:00+02:00,2025-05-25,02:00,6,2,8
165,2025-05-24T18:05:00+02:00,2025-05-25,02:05,1,0,1
1,2025-05-24T17:59:00+02:00,2025-05-25,01:59,1,0,1
9,2025-05-24T17:58:00+02:00,2025-05-25,01:58,0,2,2
9,2025-05-24T18:01:00+02:00,2025-05-25,02:01,0,1,1
19,2025-05-24T17:56:00+02:00,2025-05-25,01:56,0,2,2
19,2025-05-24T18:03:00+02:00,2025-05-25,02:03,1,3,4
180,2025-05-25T11:58:00+02:00,2025-05-25,19:58,1,0,1
19,2025-05-24T18:04:00+02:00,2025-05-25,02:04,1,7,8
19,2025-05-24T18:05:00+02:00,2025-05-25,02:05,0,2,2
19,2025-05-24T18:08:00+02:00,2025-05-25,02:08,0,1,1
19,2025-05-24T18:09:00+02:00,2025-05-25,02:09,1,5,6
20,2025-05-24T18:00:00+02:00,2025-05-25,02:00,8,9,17
20,2025-05-24T18:04:00+02:00,2025-05-25,02:04,1,1,2
23,2025-05-24T17:55:00+02:00,2025-05-25,01:55,0,4,4
24,2025-05-24T18:07:00+02:00,2025-05-25,02:07,2,0,2
24,2025-05-24T18:08:00+02:00,2025-05-25,02:08,2,2,4
25,2025-05-24T17:55:00+02:00,2025-05-25,01:55,2,3,5
30,2025-05-24T17:59:00+02:00,2025-05-25,01:59,2,6,8
30,2025-05-24T18:00:00+02:00,2025-05-25,02:00,4,1,5
30,2025-05-24T18:02:00+02:00,2025-05-25,02:02,1,0,1
30,2025-05-24T18:07:00+02:00,2025-05-25,02:07,3,2,5
30,2025-05-24T18:09:00+02:00,2025-05-25,02:09,0,13,13
35,2025-05-24T18:01:00+02:00,2025-05-25,02:01,0,2,2
35,2025-05-24T18:04:00+02:00,2025-05-25,02:04,2,0,2
35,2025-05-24T18:05:00+02:00,2025-05-25,02:05,0,3,3
35,2025-05-24T18:06:00+02:00,2025-05-25,02:06,0,2,2
35,2025-05-24T18:08:00+02:00,2025-05-25,02:08,3,3,6
49,2025-05-24T17:56:00+02:00,2025-05-25,01:56,0,2,2
49,2025-05-24T17:57:00+02:00,2025-05-25,01:57,1,2,3
49,2025-05-24T17:58:00+02:00,2025-05-25,01:58,0,2,2
49,2025-05-24T18:01:00+02:00,2025-05-25,02:01,0,3,3
49,2025-05-24T18:02:00+02:00,2025-05-25,02:02,2,2,4
49,2025-05-24T18:03:00+02:00,2025-05-25,02:03,1,0,1
49,2025-05-24T18:06:00+02:00,2025-05-25,02:06,5,9,14
49,2025-05-24T18:07:00+02:00,2025-05-25,02:07,0,3,3
49,2025-05-24T18:09:00+02:00,2025-05-25,02:09,1,2,3
51,2025-05-24T17:56:00+02:00,2025-05-25,01:56,0,1,1
51,2025-05-24T17:58:00+02:00,2025-05-25,01:58,1,0,1
51,2025-05-24T18:01:00+02:00,2025-05-25,02:01,1,2,3
51,2025-05-24T18:09:00+02:00,2025-05-25,02:09,2,0,2
53,2025-05-24T18:02:00+02:00,2025-05-25,02:02,0,2,2
53,2025-05-24T18:04:00+02:00,2025-05-25,02:04,0,1,1
56,2025-05-24T17:56:00+02:00,2025-05-25,01:56,2,0,2
56,2025-05-24T18:05:00+02:00,2025-05-25,02:05,0,1,1
56,2025-05-24T18:08:00+02:00,2025-05-25,02:08,1,0,1
58,2025-05-24T17:56:00+02:00,2025-05-25,01:56,0,4,4
58,2025-05-24T17:57:00+02:00,2025-05-25,01:57,0,5,5
58,2025-05-24T17:58:00+02:00,2025-05-25,01:58,7,3,10
58,2025-05-24T18:05:00+02:00,2025-05-25,02:05,1,0,1
58,2025-05-24T18:07:00+02:00,2025-05-25,02:07,0,2,2
62,2025-05-24T18:00:00+02:00,2025-05-25,02:00,3,3,6
62,2025-05-24T18:01:00+02:00,2025-05-25,02:01,1,1,2
62,2025-05-24T18:05:00+02:00,2025-05-25,02:05,2,0,2
62,2025-05-24T18:07:00+02:00,2025-05-25,02:07,1,0,1
63,2025-05-24T17:55:00+02:00,2025-05-25,01:55,0,4,4
63,2025-05-24T18:07:00+02:00,2025-05-25,02:07,0,1,1
67,2025-05-24T17:55:00+02:00,2025-05-25,01:55,0,1,1
67,2025-05-24T18:01:00+02:00,2025-05-25,02:01,0,2,2
67,2025-05-24T18:07:00+02:00,2025-05-25,02:07,1,0,1
68,2025-05-24T18:03:00+02:00,2025-05-25,02:03,1,0,1
72,2025-05-24T18:02:00+02:00,2025-05-25,02:02,0,2,2
72,2025-05-24T18:06:00+02:00,2025-05-25,02:06,0,2,2
72,2025-05-24T18:09:00+02:00,2025-05-25,02:09,0,1,1
79,2025-05-24T17:59:00+02:00,2025-05-25,01:59,1,1,2
79,2025-05-24T18:01:00+02:00,2025-05-25,02:01,0,1,1
79,2025-05-24T18:02:00+02:00,2025-05-25,02:02,1,1,2
109,2025-05-24T18:00:00+02:00,2025-05-25,02:00,3,1,4
141,2025-05-24T18:05:00+02:00,2025-05-25,02:05,7,8,15
142,2025-05-24T17:55:00+02:00,2025-05-25,01:55,1,0,1
164,2025-05-24T18:05:00+02:00,2025-05-25,02:05,0,1,1
3,2025-05-24T17:47:00+02:00,2025-05-25,01:47,2,1,3
3,2025-05-24T17:50:00+02:00,2025-05-25,01:50,0,4,4
3,2025-05-24T17:51:00+02:00,2025-05-25,01:51,3,3,6
3,2025-05-24T17:52:00+02:00,2025-05-25,01:52,1,0,1
4,2025-05-24T17:40:00+02:00,2025-05-25,01:40,1,3,4
4,2025-05-24T17:42:00+02:00,2025-05-25,01:42,4,3,7
4,2025-05-24T17:43:00+02:00,2025-05-25,01:43,3,0,3
4,2025-05-24T17:44:00+02:00,2025-05-25,01:44,0,3,3
4,2025-05-24T17:50:00+02:00,2025-05-25,01:50,4,9,13
4,2025-05-24T17:51:00+02:00,2025-05-25,01:51,4,5,9
5,2025-05-24T17:40:00+02:00,2025-05-25,01:40,3,9,12
5,2025-05-24T17:45:00+02:00,2025-05-25,01:45,4,5,9
6,2025-05-24T17:40:00+02:00,2025-05-25,01:40,0,3,3
6,2025-05-24T17:43:00+02:00,2025-05-25,01:43,3,2,5
6,2025-05-24T17:49:00+02:00,2025-05-25,01:49,2,0,2
6,2025-05-24T17:50:00+02:00,2025-05-25,01:50,1,2,3
6,2025-05-24T17:52:00+02:00,2025-05-25,01:52,1,5,6
6,2025-05-24T17:54:00+02:00,2025-05-25,01:54,7,1,8
29,2025-05-24T17:54:00+02:00,2025-05-25,01:54,0,1,1
31,2025-05-24T17:41:00+02:00,2025-05-25,01:41,0,1,1
36,2025-05-24T17:45:00+02:00,2025-05-25,01:45,2,10,12
36,2025-05-24T17:48:00+02:00,2025-05-25,01:48,6,3,9
36,2025-05-24T17:50:00+02:00,2025-05-25,01:50,0,5,5
36,2025-05-24T17:52:00+02:00,2025-05-25,01:52,0,6,6
37,2025-05-24T17:50:00+02:00,2025-05-25,01:50,1,0,1
39,2025-05-24T17:44:00+02:00,2025-05-25,01:44,3,0,3
40,2025-05-24T17:40:00+02:00,2025-05-25,01:40,3,0,3
